"Effective Date","Securities Code","Securities Name","Securities Name(Eng.)","Exchange","CSRC Industry Code","CSRC Industry Name","CSRC Industry Name(Eng.)","CSRC Industry Code(Full)","CSRC Industry Name(Full)","CSRC Industry Name(Full)(Eng.)"
2016-03-25,300284,苏交科,JSTI GROUP,Shenzhen,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,300384,三联虹普,"BeijingSanlianHopeShin-GosenTechnicalServiceCo.,Ltd.",Shenzhen,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,300492,山鼎设计,"Sichuan Cendes Architectural Design Co., Ltd.",Shenzhen,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,300500,苏州设计,"Suzhou Institute of Architectural Design Co.,Ltd.",Shenzhen,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,600629,华建集团,"East China Construction Group Co., Ltd.",Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,601226,华电重工,"HuaDian Heavy Industries Co.,Ltd.",Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,603017,中衡设计,"ARTS Group Co., Ltd",Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,603018,设计股份,Jiangsu Province Communications Planning And Design Institute Limited Company.,Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,603126,中材节能,Sinoma Energy Conservation Ltd,Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,603698,航天工程,"Changzheng Engineering Co., LTD",Shanghai,M,科学研究和技术服务业,scientific research and technology service,74,专业技术服务业,professional skill services
2016-03-25,000035,中国天楹,China Tianying Inc.,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,000826,启迪桑德,"TUS-SOUND ENVIRONMENTAL RESOURCES CO., LTD.",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,002549,凯美特气,Hunan Kaimeite Gases Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,002573,清新环境,"Beijing SPC Environment Protection Tech Co., Ltd",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,002672,东江环保,Dongjiang Environmental Company Limited,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300070,碧水源,Beijing Originwater Technology Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300172,中电环保,"Cec Environmental Protection Co.,Ltd.",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300187,永清环保,"Yonker Environmental Protection Co.,Ltd",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300190,维尔利,Jiangsu WELLE Environmental Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300388,国祯环保,"Anhui Guozhen Environment Protection Technology Joint Stock Co., Limited.",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,300422,博世科,"Guangxi Bossco Environmental Protection Technology Co.,Ltd.",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,600292,中电远达,"CPI YUANDA ENVIRONMENTAL-PROTECTION (GROUP) CO., LTD.",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,603568,伟明环保,"ZHEJIANG WEIMING ENVIRONMENT PROTECTION CO., LTD.",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,603588,高能环境,"Beijing GeoEnviron Engineering & Technology, Inc..",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,77,生态保护和环境治理业,Ecological protection and environmentmanagement
2016-03-25,000069,华侨城Ａ,Shenzhen Overseas Chinese Town Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,000430,张家界,"Zhang Jia Jie Tourism Group Co.,Ltd.",Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,000610,西安旅游,Xi'an Tourism Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,000809,铁岭新城,Tieling Newcity Investment Holding Limited,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,000888,峨眉山Ａ,Emei Shan Tourism Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,000978,桂林旅游,Guilin Tourism Corp Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,002033,丽江旅游,Lijiang Yulong Tourism Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,002059,云南旅游,Yunnan Tourism Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,002159,三特索道,Wuhan Sante Cableways Group Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,002558,世纪游轮,Chongqing New Century Cruise Co Ltd,Shenzhen,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,600054,黄山旅游,Huangshan Tourism Development Co Ltd,Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,600593,大连圣亚,"Dalian Sunasia Tourism Holding Co.,Ltd",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,600706,曲江文旅,"XI' AN QUJIANG CULTURAL TOURISM CO., LTD.",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,600749,西藏旅游,Tibet Shengdi Co Ltd,Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,603099,长白山,"Changbai Mountain Tourism Co.,Ltd",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,603199,九华旅游,"Anhui Jiuhuashan Tourism Development Co., Ltd.",Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,603869,北部湾旅,BEIBU GULF TOURISM CORPORATION LIMITED,Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,900942,黄山Ｂ股,Huangshan Tourism Development Co Ltd,Shanghai,N,水利、环境和公共设施管理业,water conservancy、environment and Public facilities management,78,公共设施管理业,Public facilities management
2016-03-25,600661,新南洋,"Shanghai Xin Nanyang Co.,Ltd.",Shanghai,P,教育,education,82,教育,education
2016-03-25,002044,美年健康,"Meinian Onehealth Healthcare Holdings Co., Ltd.",Shenzhen,Q,卫生和社会工作业,hygienism and social work,83,卫生,hygienism
2016-03-25,300015,爱尔眼科,Aier Eye Hospital Group Co Ltd,Shenzhen,Q,卫生和社会工作业,hygienism and social work,83,卫生,hygienism
2016-03-25,300244,迪安诊断,Zhejiang D.A. Diagnostics Co Ltd,Shenzhen,Q,卫生和社会工作业,hygienism and social work,83,卫生,hygienism
2016-03-25,300347,泰格医药,"Hangzhou Tigermed Consulting Co., Ltd.",Shenzhen,Q,卫生和社会工作业,hygienism and social work,83,卫生,hygienism
2016-03-25,600763,通策医疗,"Top Choice Medical Investment Co.,Inc.",Shanghai,Q,卫生和社会工作业,hygienism and social work,83,卫生,hygienism
2016-03-25,000504,南华生物,"NanHua Bio-medicineCO., Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,000607,华媒控股,"Zhejiang Huamei Holding CO., LTD.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,000719,大地传媒,Central China Land Media Co Ltd,Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,000793,华闻传媒,Huawen Media Investment Corp,Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,300148,天舟文化,"Tangel Culture Co., Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,300364,中文在线,"ChineseAll Digital Publishing Group Co.,Ltd",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600229,城市传媒,"Qingdao Citymedia Co., Ltd.",Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600373,中文传媒,Chinese Universe Publishing And Media Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600551,时代出版,"Time Publishing and Media Co., Ltd.",Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600633,浙报传媒,"Zhe Jiang Daily Media Group Co.,Ltd",Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600757,长江传媒,"Changjiang Publishing & Media Co.,Ltd",Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600825,新华传媒,Shanghai Xinhua Media Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,600880,博瑞传播,Chengdu B-ray Media Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,601098,中南传媒,China South Publishing & Media Group Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,601801,皖新传媒,Anhui Xinhua Media Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,601900,南方传媒,Southern Publishing and Media Company Limited,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,601928,凤凰传媒,Jiangsu Phoenix Publishing & Media Co Ltd,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,601999,出版传媒,Northern United Publishing & Media (Group) Company Limited,Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,603999,读者传媒,"Duzhe Publishing&Media Co.,Ltd.",Shanghai,R,文化、体育和娱乐业,Culture、sports and entertainment,85,新闻和出版业,Press and publication
2016-03-25,000156,华数传媒,"WASU MEDIA HOLDING CO., LTD",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,000665,湖北广电,"Hubei Broadcasting and Television Information Network Co., Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,000802,北京文化,"BEIJING JINGXI CULTURE&TOURISM CO., LTD.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,002071,长城影视,"Great Wall Movie and Television Co.,Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,002343,慈文传媒,"Ciwen Media Co.,Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,002624,完美环球,"Perfect World Pictures Co., Ltd.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,002739,万达院线,"WANDA CINEMA LINE CO., LTD",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,300027,华谊兄弟,Huayi Brothers Media Co Ltd,Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,300133,华策影视,Zhejiang Huace Film & TV Co Ltd,Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,300251,光线传媒,Beijing Enlight Media Co Ltd,Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
2016-03-25,300291,华录百纳,"Beijing HualuBaina Film&Tv CO.,LTD.",Shenzhen,R,文化、体育和娱乐业,Culture、sports and entertainment,86,广播、电视、电影和影视录音制作业,"Broadcasting, movie and television"
